# ID        SDSS.g   SDSS.g_err   SDSS.r   SDSS.r_err   SDSS.i   SDSS.i_err   SDSS.z   SDSS.z_err   redshift  
  38703107  25.834   0.1          25.615   0.1          25.382   0.1          24.973   0.1          1.5       
  38704107  25.834   0.1          25.614   0.1          25.384   0.1          24.972   0.1          1.5       
  38701108  26.488   0.1          26.189   0.1          25.927   0.1          25.781   0.1          2.0       
  38702108  26.373   0.1          26.101   0.1          25.989   0.1          25.767   0.1          2.0       
  38703108  26.392   0.1          26.111   0.1          25.981   0.1          25.769   0.1          2.0       
  38704108  26.391   0.1          26.11    0.1          25.985   0.1          25.768   0.1          2.0       
  39000000  9.517    0.1          8.733    0.1          8.378    0.1          7.993    0.1          0.017917  
  39001101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  39002101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  39003101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  39004101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  39001102  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.1       
  39002102  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.1       
  39003102  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.1       
  39004102  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.1       
  39001103  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.3       
  39002103  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.3       
  39003103  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.3       
  39004103  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.3       
  39001104  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.5       
  39002104  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.5       
  39003104  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.5       
  39004104  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.5       
  39001105  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.8       
  39002105  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.8       
  39003105  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.8       
  39004105  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.8       
  39001106  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       1.0       
  39002106  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       1.0       
  39003106  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       1.0       
  39004106  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       1.0       
  39001107  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       1.5       
  39002107  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       1.5       
  39003107  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       1.5       
  39004107  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       1.5       
  39001108  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       2.0       
  39002108  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       2.0       
  39003108  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       2.0       
  39004108  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       2.0       
  39200000  17.538   0.1          16.732   0.1          16.323   0.1          15.957   0.1          0.049646  
  39201101  18.087   0.1          17.27    0.1          16.858   0.1          16.485   0.1          0.06      
  39202101  18.087   0.1          17.27    0.1          16.858   0.1          16.485   0.1          0.06      
  39203101  18.087   0.1          17.27    0.1          16.858   0.1          16.485   0.1          0.06      
  39204101  18.087   0.1          17.27    0.1          16.858   0.1          16.485   0.1          0.06      
  39201102  19.333   0.1          18.461   0.1          17.996   0.1          17.66    0.1          0.1       
  39202102  19.333   0.1          18.461   0.1          17.996   0.1          17.66    0.1          0.1       
  39203102  19.333   0.1          18.461   0.1          17.996   0.1          17.66    0.1          0.1       
  39204102  19.333   0.1          18.461   0.1          17.996   0.1          17.66    0.1          0.1       
  39201103  22.415   0.1          21.175   0.1          20.665   0.1          20.266   0.1          0.3       
  39202103  22.417   0.1          21.175   0.1          20.665   0.1          20.266   0.1          0.3       
  39203103  22.417   0.1          21.175   0.1          20.665   0.1          20.266   0.1          0.3       
  39204103  22.417   0.1          21.175   0.1          20.665   0.1          20.266   0.1          0.3       
  39201104  23.902   0.1          22.791   0.1          22.033   0.1          21.568   0.1          0.5       
  39202104  23.905   0.1          22.788   0.1          22.032   0.1          21.571   0.1          0.5       
  39203104  23.905   0.1          22.789   0.1          22.032   0.1          21.571   0.1          0.5       
  39204104  23.905   0.1          22.789   0.1          22.032   0.1          21.571   0.1          0.5       
  39201105  25.165   0.1          24.474   0.1          23.566   0.1          22.88    0.1          0.8       
  39202105  25.18    0.1          24.465   0.1          23.564   0.1          22.888   0.1          0.8       
  39203105  25.179   0.1          24.47    0.1          23.563   0.1          22.888   0.1          0.8       
  39204105  25.18    0.1          24.47    0.1          23.563   0.1          22.888   0.1          0.8       
  39201106  25.614   0.1          25.161   0.1          24.494   0.1          23.597   0.1          1.0       
  39202106  25.634   0.1          25.147   0.1          24.505   0.1          23.604   0.1          1.0       
  39203106  25.637   0.1          25.158   0.1          24.504   0.1          23.604   0.1          1.0       
  39204106  25.64    0.1          25.157   0.1          24.504   0.1          23.604   0.1          1.0       
  39201107  26.318   0.1          26.206   0.1          25.827   0.1          25.264   0.1          1.5       
  39202107  26.347   0.1          26.195   0.1          25.857   0.1          25.301   0.1          1.5       
  39203107  26.352   0.1          26.223   0.1          25.859   0.1          25.301   0.1          1.5       
  39204107  26.356   0.1          26.221   0.1          25.858   0.1          25.3     0.1          1.5       
  39201108  26.761   0.1          26.682   0.1          26.621   0.1          26.184   0.1          2.0       
  39202108  26.825   0.1          26.633   0.1          26.613   0.1          26.249   0.1          2.0       
  39203108  26.816   0.1          26.672   0.1          26.593   0.1          26.254   0.1          2.0       
  39204108  26.821   0.1          26.67    0.1          26.593   0.1          26.252   0.1          2.0       
  39300000  15.468   0.1          14.51    0.1          14.037   0.1          13.646   0.1          0.022655  
  39301101  17.772   0.1          16.765   0.1          16.241   0.1          15.871   0.1          0.06      
  39302101  17.772   0.1          16.765   0.1          16.241   0.1          15.871   0.1          0.06      
  39303101  17.772   0.1          16.765   0.1          16.241   0.1          15.871   0.1          0.06      
